asset_software_id,asset_id,vendor,product,version,cpe,install_source
30490,A05054,postgresql,postgresql,6.0,cpe:2.3:a:postgresql:postgresql:6.0:*:*:*:*:*:*:*,package-manager
30491,A05054,apache,http_server,4.0,cpe:2.3:a:apache:http_server:4.0:*:*:*:*:*:*:*,golden-image
30492,A05054,microsoft,sql_server,5.0,cpe:2.3:a:microsoft:sql_server:5.0:*:*:*:*:*:*:*,package-manager
30493,A05054,nginx,nginx,1.1,cpe:2.3:a:nginx:nginx:1.1:*:*:*:*:*:*:*,package-manager
30494,A05054,docker,engine,6.0,cpe:2.3:a:docker:docker:6.0:*:*:*:*:*:*:*,golden-image
30495,A05055,mysql,mysql,1.1,cpe:2.3:a:oracle:mysql:1.1:*:*:*:*:*:*:*,golden-image
30496,A05055,microsoft,sql_server,3.0,cpe:2.3:a:microsoft:sql_server:3.0:*:*:*:*:*:*:*,package-manager
30497,A05055,kubernetes,kubernetes,2.0,cpe:2.3:a:kubernetes:kubernetes:2.0:*:*:*:*:*:*:*,package-manager
30498,A05055,ubuntu,linux,10.0,cpe:2.3:o:canonical:ubuntu_linux:10.0:*:*:*:*:*:*:*,package-manager
30499,A05055,openssl,openssl,1.0,cpe:2.3:a:openssl:openssl:1.0:*:*:*:*:*:*:*,package-manager
30500,A05056,ubuntu,linux,5.0,cpe:2.3:o:canonical:ubuntu_linux:5.0:*:*:*:*:*:*:*,golden-image
30501,A05056,postgresql,postgresql,11.0,cpe:2.3:a:postgresql:postgresql:11.0:*:*:*:*:*:*:*,golden-image
30502,A05056,elastic,elasticsearch,2.0,cpe:2.3:a:elastic:elasticsearch:2.0:*:*:*:*:*:*:*,package-manager
30503,A05056,kubernetes,kubernetes,3.1,cpe:2.3:a:kubernetes:kubernetes:3.1:*:*:*:*:*:*:*,package-manager
30504,A05056,mysql,mysql,12.0,cpe:2.3:a:oracle:mysql:12.0:*:*:*:*:*:*:*,golden-image
30505,A05056,openssl,openssl,9.0,cpe:2.3:a:openssl:openssl:9.0:*:*:*:*:*:*:*,package-manager
30506,A05056,nginx,nginx,1.2,cpe:2.3:a:nginx:nginx:1.2:*:*:*:*:*:*:*,golden-image
30507,A05056,microsoft,sql_server,7.0,cpe:2.3:a:microsoft:sql_server:7.0:*:*:*:*:*:*:*,package-manager
30508,A05057,elastic,elasticsearch,9.0,cpe:2.3:a:elastic:elasticsearch:9.0:*:*:*:*:*:*:*,package-manager
30509,A05057,redhat,enterprise_linux,2.0,cpe:2.3:o:redhat:enterprise_linux:2.0:*:*:*:*:*:*:*,golden-image
30510,A05057,kibana,kibana,5.0,cpe:2.3:a:elastic:kibana:5.0:*:*:*:*:*:*:*,package-manager
30511,A05057,microsoft,windows_server,2016,cpe:2.3:o:microsoft:windows_server:2016:*:*:*:*:*:*:*,manual
30512,A05057,nginx,nginx,10.0,cpe:2.3:a:nginx:nginx:10.0:*:*:*:*:*:*:*,package-manager
30513,A05057,kubernetes,kubernetes,2016,cpe:2.3:a:kubernetes:kubernetes:2016:*:*:*:*:*:*:*,golden-image
30514,A05057,vmware,esxi,1.0,cpe:2.3:o:vmware:esxi:1.0:*:*:*:*:*:*:*,manual
30515,A05058,vmware,esxi,11.0,cpe:2.3:o:vmware:esxi:11.0:*:*:*:*:*:*:*,golden-image
30516,A05058,microsoft,sql_server,6.0,cpe:2.3:a:microsoft:sql_server:6.0:*:*:*:*:*:*:*,package-manager
30517,A05058,openssl,openssl,11.0,cpe:2.3:a:openssl:openssl:11.0:*:*:*:*:*:*:*,package-manager
30518,A05058,kibana,kibana,1.0,cpe:2.3:a:elastic:kibana:1.0:*:*:*:*:*:*:*,golden-image
30519,A05058,mysql,mysql,2.1,cpe:2.3:a:oracle:mysql:2.1:*:*:*:*:*:*:*,golden-image
30520,A05058,docker,engine,12.0,cpe:2.3:a:docker:docker:12.0:*:*:*:*:*:*:*,golden-image
30521,A05058,elastic,elasticsearch,6.0,cpe:2.3:a:elastic:elasticsearch:6.0:*:*:*:*:*:*:*,golden-image
30522,A05058,redhat,enterprise_linux,8.0,cpe:2.3:o:redhat:enterprise_linux:8.0:*:*:*:*:*:*:*,package-manager
30523,A05058,ubuntu,linux,12.0,cpe:2.3:o:canonical:ubuntu_linux:12.0:*:*:*:*:*:*:*,golden-image
30524,A05059,kibana,kibana,1.0,cpe:2.3:a:elastic:kibana:1.0:*:*:*:*:*:*:*,golden-image
30525,A05059,vmware,esxi,12.0,cpe:2.3:o:vmware:esxi:12.0:*:*:*:*:*:*:*,package-manager
30526,A05059,nginx,nginx,7.0,cpe:2.3:a:nginx:nginx:7.0:*:*:*:*:*:*:*,package-manager
30527,A05060,nginx,nginx,2016,cpe:2.3:a:nginx:nginx:2016:*:*:*:*:*:*:*,package-manager
30528,A05060,elastic,elasticsearch,1.1,cpe:2.3:a:elastic:elasticsearch:1.1:*:*:*:*:*:*:*,golden-image
30529,A05060,ubuntu,linux,6.0,cpe:2.3:o:canonical:ubuntu_linux:6.0:*:*:*:*:*:*:*,package-manager
30530,A05060,docker,engine,1.2,cpe:2.3:a:docker:docker:1.2:*:*:*:*:*:*:*,golden-image
30531,A05060,openssl,openssl,3.1,cpe:2.3:a:openssl:openssl:3.1:*:*:*:*:*:*:*,golden-image
30532,A05061,vmware,esxi,2.0,cpe:2.3:o:vmware:esxi:2.0:*:*:*:*:*:*:*,package-manager
30533,A05061,kibana,kibana,11.0,cpe:2.3:a:elastic:kibana:11.0:*:*:*:*:*:*:*,golden-image
30534,A05061,microsoft,windows_server,3.0,cpe:2.3:o:microsoft:windows_server:3.0:*:*:*:*:*:*:*,package-manager
30535,A05061,nginx,nginx,2.0,cpe:2.3:a:nginx:nginx:2.0:*:*:*:*:*:*:*,golden-image
30536,A05061,ubuntu,linux,5.0,cpe:2.3:o:canonical:ubuntu_linux:5.0:*:*:*:*:*:*:*,manual
30537,A05061,mysql,mysql,9.0,cpe:2.3:a:oracle:mysql:9.0:*:*:*:*:*:*:*,golden-image
30538,A05062,vmware,esxi,2016,cpe:2.3:o:vmware:esxi:2016:*:*:*:*:*:*:*,package-manager
30539,A05062,apache,http_server,2022,cpe:2.3:a:apache:http_server:2022:*:*:*:*:*:*:*,package-manager
30540,A05062,kibana,kibana,7.0,cpe:2.3:a:elastic:kibana:7.0:*:*:*:*:*:*:*,golden-image
30541,A05062,nginx,nginx,2019,cpe:2.3:a:nginx:nginx:2019:*:*:*:*:*:*:*,package-manager
30542,A05062,docker,engine,1.2,cpe:2.3:a:docker:docker:1.2:*:*:*:*:*:*:*,manual
30543,A05062,elastic,elasticsearch,2.1,cpe:2.3:a:elastic:elasticsearch:2.1:*:*:*:*:*:*:*,package-manager
30544,A05063,kubernetes,kubernetes,6.0,cpe:2.3:a:kubernetes:kubernetes:6.0:*:*:*:*:*:*:*,package-manager
30545,A05063,docker,engine,8.0,cpe:2.3:a:docker:docker:8.0:*:*:*:*:*:*:*,golden-image
30546,A05063,vmware,esxi,2019,cpe:2.3:o:vmware:esxi:2019:*:*:*:*:*:*:*,golden-image
30547,A05064,kubernetes,kubernetes,6.0,cpe:2.3:a:kubernetes:kubernetes:6.0:*:*:*:*:*:*:*,package-manager
30548,A05064,kibana,kibana,10.0,cpe:2.3:a:elastic:kibana:10.0:*:*:*:*:*:*:*,package-manager
30549,A05064,nginx,nginx,4.0,cpe:2.3:a:nginx:nginx:4.0:*:*:*:*:*:*:*,golden-image
30550,A05064,openssl,openssl,10.0,cpe:2.3:a:openssl:openssl:10.0:*:*:*:*:*:*:*,golden-image
30551,A05064,redhat,enterprise_linux,3.0,cpe:2.3:o:redhat:enterprise_linux:3.0:*:*:*:*:*:*:*,golden-image
30552,A05064,microsoft,windows_server,12.0,cpe:2.3:o:microsoft:windows_server:12.0:*:*:*:*:*:*:*,package-manager
30553,A05065,vmware,esxi,11.0,cpe:2.3:o:vmware:esxi:11.0:*:*:*:*:*:*:*,package-manager
30554,A05065,apache,http_server,2016,cpe:2.3:a:apache:http_server:2016:*:*:*:*:*:*:*,golden-image
30555,A05065,microsoft,sql_server,10.0,cpe:2.3:a:microsoft:sql_server:10.0:*:*:*:*:*:*:*,golden-image
30556,A05065,kubernetes,kubernetes,3.1,cpe:2.3:a:kubernetes:kubernetes:3.1:*:*:*:*:*:*:*,golden-image
30557,A05065,nginx,nginx,8.0,cpe:2.3:a:nginx:nginx:8.0:*:*:*:*:*:*:*,package-manager
30558,A05065,mysql,mysql,11.0,cpe:2.3:a:oracle:mysql:11.0:*:*:*:*:*:*:*,golden-image
30559,A05065,openssl,openssl,6.0,cpe:2.3:a:openssl:openssl:6.0:*:*:*:*:*:*:*,manual
30560,A05065,docker,engine,12.0,cpe:2.3:a:docker:docker:12.0:*:*:*:*:*:*:*,package-manager
30561,A05065,postgresql,postgresql,8.0,,golden-image
30562,A05066,ubuntu,linux,11.0,cpe:2.3:o:canonical:ubuntu_linux:11.0:*:*:*:*:*:*:*,package-manager
30563,A05066,nginx,nginx,2016,cpe:2.3:a:nginx:nginx:2016:*:*:*:*:*:*:*,manual
30564,A05066,elastic,elasticsearch,2019,cpe:2.3:a:elastic:elasticsearch:2019:*:*:*:*:*:*:*,golden-image
30565,A05066,microsoft,windows_server,2019,cpe:2.3:o:microsoft:windows_server:2019:*:*:*:*:*:*:*,package-manager
30566,A05066,kibana,kibana,4.0,cpe:2.3:a:elastic:kibana:4.0:*:*:*:*:*:*:*,package-manager
30567,A05066,docker,engine,8.0,cpe:2.3:a:docker:docker:8.0:*:*:*:*:*:*:*,golden-image
30568,A05066,mysql,mysql,2019,cpe:2.3:a:oracle:mysql:2019:*:*:*:*:*:*:*,package-manager
30569,A05066,openssl,openssl,2.1,cpe:2.3:a:openssl:openssl:2.1:*:*:*:*:*:*:*,golden-image
30570,A05067,vmware,esxi,1.1,cpe:2.3:o:vmware:esxi:1.1:*:*:*:*:*:*:*,package-manager
30571,A05067,redhat,enterprise_linux,5.0,cpe:2.3:o:redhat:enterprise_linux:5.0:*:*:*:*:*:*:*,golden-image
30572,A05067,kubernetes,kubernetes,1.2,cpe:2.3:a:kubernetes:kubernetes:1.2:*:*:*:*:*:*:*,golden-image
30573,A05067,docker,engine,7.0,cpe:2.3:a:docker:docker:7.0:*:*:*:*:*:*:*,golden-image
30574,A05067,apache,http_server,4.0,cpe:2.3:a:apache:http_server:4.0:*:*:*:*:*:*:*,package-manager
30575,A05068,ubuntu,linux,1.1,cpe:2.3:o:canonical:ubuntu_linux:1.1:*:*:*:*:*:*:*,golden-image
30576,A05068,kibana,kibana,11.0,cpe:2.3:a:elastic:kibana:11.0:*:*:*:*:*:*:*,package-manager
30577,A05068,vmware,esxi,9.0,cpe:2.3:o:vmware:esxi:9.0:*:*:*:*:*:*:*,manual
30578,A05068,docker,engine,1.0,cpe:2.3:a:docker:docker:1.0:*:*:*:*:*:*:*,golden-image
30579,A05068,mysql,mysql,2016,cpe:2.3:a:oracle:mysql:2016:*:*:*:*:*:*:*,golden-image
30580,A05068,postgresql,postgresql,3.0,cpe:2.3:a:postgresql:postgresql:3.0:*:*:*:*:*:*:*,package-manager
30581,A05069,microsoft,sql_server,1.2,cpe:2.3:a:microsoft:sql_server:1.2:*:*:*:*:*:*:*,golden-image
30582,A05069,apache,http_server,12.0,cpe:2.3:a:apache:http_server:12.0:*:*:*:*:*:*:*,manual
30583,A05069,ubuntu,linux,1.1,cpe:2.3:o:canonical:ubuntu_linux:1.1:*:*:*:*:*:*:*,golden-image
30584,A05069,vmware,esxi,2.1,cpe:2.3:o:vmware:esxi:2.1:*:*:*:*:*:*:*,golden-image
30585,A05069,openssl,openssl,6.0,cpe:2.3:a:openssl:openssl:6.0:*:*:*:*:*:*:*,package-manager
30586,A05069,kubernetes,kubernetes,11.0,cpe:2.3:a:kubernetes:kubernetes:11.0:*:*:*:*:*:*:*,package-manager
30587,A05069,mysql,mysql,7.0,cpe:2.3:a:oracle:mysql:7.0:*:*:*:*:*:*:*,manual
30588,A05069,kibana,kibana,4.0,cpe:2.3:a:elastic:kibana:4.0:*:*:*:*:*:*:*,package-manager
30589,A05070,elastic,elasticsearch,4.0,cpe:2.3:a:elastic:elasticsearch:4.0:*:*:*:*:*:*:*,golden-image
30590,A05070,ubuntu,linux,6.0,cpe:2.3:o:canonical:ubuntu_linux:6.0:*:*:*:*:*:*:*,package-manager
30591,A05070,apache,http_server,6.0,cpe:2.3:a:apache:http_server:6.0:*:*:*:*:*:*:*,golden-image
30592,A05070,redhat,enterprise_linux,7.0,cpe:2.3:o:redhat:enterprise_linux:7.0:*:*:*:*:*:*:*,package-manager
30593,A05070,vmware,esxi,7.0,cpe:2.3:o:vmware:esxi:7.0:*:*:*:*:*:*:*,package-manager
30594,A05070,kubernetes,kubernetes,10.0,cpe:2.3:a:kubernetes:kubernetes:10.0:*:*:*:*:*:*:*,manual
30595,A05070,postgresql,postgresql,1.0,cpe:2.3:a:postgresql:postgresql:1.0:*:*:*:*:*:*:*,package-manager
30596,A05070,nginx,nginx,10.0,cpe:2.3:a:nginx:nginx:10.0:*:*:*:*:*:*:*,golden-image
30597,A05071,microsoft,sql_server,1.2,cpe:2.3:a:microsoft:sql_server:1.2:*:*:*:*:*:*:*,manual
30598,A05071,apache,http_server,10.0,cpe:2.3:a:apache:http_server:10.0:*:*:*:*:*:*:*,manual
30599,A05071,kubernetes,kubernetes,2.1,cpe:2.3:a:kubernetes:kubernetes:2.1:*:*:*:*:*:*:*,golden-image
30600,A05071,postgresql,postgresql,1.1,cpe:2.3:a:postgresql:postgresql:1.1:*:*:*:*:*:*:*,package-manager
30601,A05072,microsoft,sql_server,11.0,cpe:2.3:a:microsoft:sql_server:11.0:*:*:*:*:*:*:*,package-manager
30602,A05072,openssl,openssl,3.1,cpe:2.3:a:openssl:openssl:3.1:*:*:*:*:*:*:*,package-manager
30603,A05072,ubuntu,linux,1.0,cpe:2.3:o:canonical:ubuntu_linux:1.0:*:*:*:*:*:*:*,package-manager
30604,A05072,redhat,enterprise_linux,2019,cpe:2.3:o:redhat:enterprise_linux:2019:*:*:*:*:*:*:*,package-manager
30605,A05072,apache,http_server,12.0,cpe:2.3:a:apache:http_server:12.0:*:*:*:*:*:*:*,golden-image
30606,A05072,postgresql,postgresql,4.0,cpe:2.3:a:postgresql:postgresql:4.0:*:*:*:*:*:*:*,golden-image
30607,A05072,elastic,elasticsearch,10.0,cpe:2.3:a:elastic:elasticsearch:10.0:*:*:*:*:*:*:*,package-manager
30608,A05073,microsoft,sql_server,1.0,cpe:2.3:a:microsoft:sql_server:1.0:*:*:*:*:*:*:*,package-manager
30609,A05073,redhat,enterprise_linux,6.0,cpe:2.3:o:redhat:enterprise_linux:6.0:*:*:*:*:*:*:*,manual
30610,A05073,ubuntu,linux,11.0,cpe:2.3:o:canonical:ubuntu_linux:11.0:*:*:*:*:*:*:*,golden-image
30611,A05073,docker,engine,9.0,cpe:2.3:a:docker:docker:9.0:*:*:*:*:*:*:*,golden-image
30612,A05073,elastic,elasticsearch,2019,cpe:2.3:a:elastic:elasticsearch:2019:*:*:*:*:*:*:*,golden-image
30613,A05073,microsoft,windows_server,1.2,cpe:2.3:o:microsoft:windows_server:1.2:*:*:*:*:*:*:*,package-manager
30614,A05073,kibana,kibana,2016,cpe:2.3:a:elastic:kibana:2016:*:*:*:*:*:*:*,golden-image
30615,A05073,mysql,mysql,1.1,cpe:2.3:a:oracle:mysql:1.1:*:*:*:*:*:*:*,manual
30616,A05074,elastic,elasticsearch,1.0,cpe:2.3:a:elastic:elasticsearch:1.0:*:*:*:*:*:*:*,golden-image
30617,A05074,nginx,nginx,4.0,cpe:2.3:a:nginx:nginx:4.0:*:*:*:*:*:*:*,golden-image
30618,A05074,vmware,esxi,9.0,cpe:2.3:o:vmware:esxi:9.0:*:*:*:*:*:*:*,golden-image
30619,A05074,kibana,kibana,12.0,cpe:2.3:a:elastic:kibana:12.0:*:*:*:*:*:*:*,package-manager
30620,A05074,postgresql,postgresql,1.1,cpe:2.3:a:postgresql:postgresql:1.1:*:*:*:*:*:*:*,golden-image
30621,A05074,mysql,mysql,2022,cpe:2.3:a:oracle:mysql:2022:*:*:*:*:*:*:*,golden-image
30622,A05075,mysql,mysql,5.0,cpe:2.3:a:oracle:mysql:5.0:*:*:*:*:*:*:*,package-manager
30623,A05075,kubernetes,kubernetes,10.0,cpe:2.3:a:kubernetes:kubernetes:10.0:*:*:*:*:*:*:*,package-manager
30624,A05075,vmware,esxi,2.1,cpe:2.3:o:vmware:esxi:2.1:*:*:*:*:*:*:*,manual
30625,A05075,microsoft,windows_server,2.0,cpe:2.3:o:microsoft:windows_server:2.0:*:*:*:*:*:*:*,golden-image
30626,A05075,ubuntu,linux,7.0,cpe:2.3:o:canonical:ubuntu_linux:7.0:*:*:*:*:*:*:*,golden-image
30627,A05075,docker,engine,11.0,cpe:2.3:a:docker:docker:11.0:*:*:*:*:*:*:*,golden-image
30628,A05075,nginx,nginx,2016,cpe:2.3:a:nginx:nginx:2016:*:*:*:*:*:*:*,golden-image
30629,A05075,kibana,kibana,9.0,cpe:2.3:a:elastic:kibana:9.0:*:*:*:*:*:*:*,golden-image
30630,A05076,openssl,openssl,12.0,cpe:2.3:a:openssl:openssl:12.0:*:*:*:*:*:*:*,package-manager
30631,A05076,docker,engine,1.0,cpe:2.3:a:docker:docker:1.0:*:*:*:*:*:*:*,package-manager
30632,A05076,apache,http_server,4.0,cpe:2.3:a:apache:http_server:4.0:*:*:*:*:*:*:*,package-manager
30633,A05076,kibana,kibana,1.2,cpe:2.3:a:elastic:kibana:1.2:*:*:*:*:*:*:*,package-manager
30634,A05077,microsoft,windows_server,4.0,cpe:2.3:o:microsoft:windows_server:4.0:*:*:*:*:*:*:*,golden-image
30635,A05077,apache,http_server,9.0,cpe:2.3:a:apache:http_server:9.0:*:*:*:*:*:*:*,package-manager
30636,A05077,kibana,kibana,7.0,cpe:2.3:a:elastic:kibana:7.0:*:*:*:*:*:*:*,golden-image
30637,A05078,kibana,kibana,1.0,cpe:2.3:a:elastic:kibana:1.0:*:*:*:*:*:*:*,manual
30638,A05078,postgresql,postgresql,2022,cpe:2.3:a:postgresql:postgresql:2022:*:*:*:*:*:*:*,golden-image
30639,A05078,mysql,mysql,9.0,cpe:2.3:a:oracle:mysql:9.0:*:*:*:*:*:*:*,golden-image
30640,A05079,apache,http_server,3.1,cpe:2.3:a:apache:http_server:3.1:*:*:*:*:*:*:*,golden-image
30641,A05079,microsoft,sql_server,1.2,cpe:2.3:a:microsoft:sql_server:1.2:*:*:*:*:*:*:*,golden-image
30642,A05079,docker,engine,11.0,cpe:2.3:a:docker:docker:11.0:*:*:*:*:*:*:*,golden-image
30643,A05079,openssl,openssl,2022,cpe:2.3:a:openssl:openssl:2022:*:*:*:*:*:*:*,package-manager
30644,A05079,redhat,enterprise_linux,6.0,cpe:2.3:o:redhat:enterprise_linux:6.0:*:*:*:*:*:*:*,package-manager
30645,A05079,kibana,kibana,2022,cpe:2.3:a:elastic:kibana:2022:*:*:*:*:*:*:*,package-manager
30646,A05079,postgresql,postgresql,12.0,cpe:2.3:a:postgresql:postgresql:12.0:*:*:*:*:*:*:*,package-manager
30647,A05079,nginx,nginx,3.0,cpe:2.3:a:nginx:nginx:3.0:*:*:*:*:*:*:*,package-manager
30648,A05080,openssl,openssl,12.0,cpe:2.3:a:openssl:openssl:12.0:*:*:*:*:*:*:*,package-manager
30649,A05080,redhat,enterprise_linux,1.0,cpe:2.3:o:redhat:enterprise_linux:1.0:*:*:*:*:*:*:*,golden-image
30650,A05080,elastic,elasticsearch,1.2,cpe:2.3:a:elastic:elasticsearch:1.2:*:*:*:*:*:*:*,golden-image
30651,A05080,kubernetes,kubernetes,8.0,cpe:2.3:a:kubernetes:kubernetes:8.0:*:*:*:*:*:*:*,package-manager
30652,A05080,microsoft,windows_server,6.0,cpe:2.3:o:microsoft:windows_server:6.0:*:*:*:*:*:*:*,golden-image
30653,A05080,ubuntu,linux,7.0,cpe:2.3:o:canonical:ubuntu_linux:7.0:*:*:*:*:*:*:*,package-manager
30654,A05080,nginx,nginx,1.0,cpe:2.3:a:nginx:nginx:1.0:*:*:*:*:*:*:*,package-manager
30655,A05080,mysql,mysql,5.0,cpe:2.3:a:oracle:mysql:5.0:*:*:*:*:*:*:*,golden-image
30656,A05080,microsoft,sql_server,1.0,cpe:2.3:a:microsoft:sql_server:1.0:*:*:*:*:*:*:*,golden-image
30657,A05081,nginx,nginx,2016,cpe:2.3:a:nginx:nginx:2016:*:*:*:*:*:*:*,package-manager
30658,A05081,openssl,openssl,2.1,cpe:2.3:a:openssl:openssl:2.1:*:*:*:*:*:*:*,package-manager
30659,A05081,vmware,esxi,2016,cpe:2.3:o:vmware:esxi:2016:*:*:*:*:*:*:*,package-manager
30660,A05081,postgresql,postgresql,4.0,cpe:2.3:a:postgresql:postgresql:4.0:*:*:*:*:*:*:*,golden-image
30661,A05082,redhat,enterprise_linux,3.0,cpe:2.3:o:redhat:enterprise_linux:3.0:*:*:*:*:*:*:*,package-manager
30662,A05082,apache,http_server,5.0,cpe:2.3:a:apache:http_server:5.0:*:*:*:*:*:*:*,golden-image
30663,A05082,docker,engine,9.0,cpe:2.3:a:docker:docker:9.0:*:*:*:*:*:*:*,manual
30664,A05082,kibana,kibana,2.0,cpe:2.3:a:elastic:kibana:2.0:*:*:*:*:*:*:*,golden-image
30665,A05082,kubernetes,kubernetes,1.2,cpe:2.3:a:kubernetes:kubernetes:1.2:*:*:*:*:*:*:*,package-manager
30666,A05082,openssl,openssl,10.0,cpe:2.3:a:openssl:openssl:10.0:*:*:*:*:*:*:*,golden-image
30667,A05082,microsoft,sql_server,1.2,cpe:2.3:a:microsoft:sql_server:1.2:*:*:*:*:*:*:*,manual
30668,A05082,microsoft,windows_server,9.0,cpe:2.3:o:microsoft:windows_server:9.0:*:*:*:*:*:*:*,package-manager
30669,A05083,microsoft,windows_server,8.0,cpe:2.3:o:microsoft:windows_server:8.0:*:*:*:*:*:*:*,golden-image
30670,A05083,nginx,nginx,6.0,cpe:2.3:a:nginx:nginx:6.0:*:*:*:*:*:*:*,golden-image
30671,A05083,ubuntu,linux,7.0,cpe:2.3:o:canonical:ubuntu_linux:7.0:*:*:*:*:*:*:*,golden-image
30672,A05084,microsoft,sql_server,6.0,cpe:2.3:a:microsoft:sql_server:6.0:*:*:*:*:*:*:*,package-manager
30673,A05084,vmware,esxi,5.0,cpe:2.3:o:vmware:esxi:5.0:*:*:*:*:*:*:*,package-manager
30674,A05084,docker,engine,8.0,cpe:2.3:a:docker:docker:8.0:*:*:*:*:*:*:*,golden-image
30675,A05085,kubernetes,kubernetes,12.0,cpe:2.3:a:kubernetes:kubernetes:12.0:*:*:*:*:*:*:*,manual
30676,A05085,elastic,elasticsearch,12.0,cpe:2.3:a:elastic:elasticsearch:12.0:*:*:*:*:*:*:*,package-manager
30677,A05085,microsoft,sql_server,12.0,cpe:2.3:a:microsoft:sql_server:12.0:*:*:*:*:*:*:*,golden-image
30678,A05085,apache,http_server,2.1,cpe:2.3:a:apache:http_server:2.1:*:*:*:*:*:*:*,golden-image
30679,A05085,docker,engine,1.1,cpe:2.3:a:docker:docker:1.1:*:*:*:*:*:*:*,golden-image
30680,A05085,openssl,openssl,2019,cpe:2.3:a:openssl:openssl:2019:*:*:*:*:*:*:*,golden-image
30681,A05086,microsoft,windows_server,1.1,cpe:2.3:o:microsoft:windows_server:1.1:*:*:*:*:*:*:*,package-manager
30682,A05086,elastic,elasticsearch,9.0,cpe:2.3:a:elastic:elasticsearch:9.0:*:*:*:*:*:*:*,package-manager
30683,A05086,mysql,mysql,10.0,cpe:2.3:a:oracle:mysql:10.0:*:*:*:*:*:*:*,golden-image
30684,A05086,postgresql,postgresql,3.1,cpe:2.3:a:postgresql:postgresql:3.1:*:*:*:*:*:*:*,package-manager
30685,A05086,vmware,esxi,3.1,cpe:2.3:o:vmware:esxi:3.1:*:*:*:*:*:*:*,golden-image
30686,A05086,microsoft,sql_server,2016,cpe:2.3:a:microsoft:sql_server:2016:*:*:*:*:*:*:*,golden-image
30687,A05086,openssl,openssl,3.1,cpe:2.3:a:openssl:openssl:3.1:*:*:*:*:*:*:*,package-manager
30688,A05087,openssl,openssl,2.1,cpe:2.3:a:openssl:openssl:2.1:*:*:*:*:*:*:*,golden-image
30689,A05087,apache,http_server,9.0,cpe:2.3:a:apache:http_server:9.0:*:*:*:*:*:*:*,golden-image
30690,A05087,docker,engine,12.0,cpe:2.3:a:docker:docker:12.0:*:*:*:*:*:*:*,golden-image
30691,A05087,vmware,esxi,2022,cpe:2.3:o:vmware:esxi:2022:*:*:*:*:*:*:*,package-manager
30692,A05088,docker,engine,9.0,cpe:2.3:a:docker:docker:9.0:*:*:*:*:*:*:*,package-manager
30693,A05088,mysql,mysql,3.1,cpe:2.3:a:oracle:mysql:3.1:*:*:*:*:*:*:*,package-manager
30694,A05088,vmware,esxi,2.1,cpe:2.3:o:vmware:esxi:2.1:*:*:*:*:*:*:*,package-manager
30695,A05088,microsoft,sql_server,10.0,cpe:2.3:a:microsoft:sql_server:10.0:*:*:*:*:*:*:*,package-manager
30696,A05088,apache,http_server,12.0,cpe:2.3:a:apache:http_server:12.0:*:*:*:*:*:*:*,golden-image
30697,A05088,kibana,kibana,2019,cpe:2.3:a:elastic:kibana:2019:*:*:*:*:*:*:*,package-manager
30698,A05088,elastic,elasticsearch,7.0,cpe:2.3:a:elastic:elasticsearch:7.0:*:*:*:*:*:*:*,golden-image
30699,A05088,ubuntu,linux,2022,cpe:2.3:o:canonical:ubuntu_linux:2022:*:*:*:*:*:*:*,golden-image
30700,A05089,kubernetes,kubernetes,5.0,cpe:2.3:a:kubernetes:kubernetes:5.0:*:*:*:*:*:*:*,golden-image
30701,A05089,mysql,mysql,5.0,cpe:2.3:a:oracle:mysql:5.0:*:*:*:*:*:*:*,package-manager
30702,A05089,nginx,nginx,6.0,cpe:2.3:a:nginx:nginx:6.0:*:*:*:*:*:*:*,golden-image
30703,A05089,apache,http_server,1.1,cpe:2.3:a:apache:http_server:1.1:*:*:*:*:*:*:*,golden-image
30704,A05089,ubuntu,linux,12.0,cpe:2.3:o:canonical:ubuntu_linux:12.0:*:*:*:*:*:*:*,golden-image
30705,A05089,microsoft,windows_server,12.0,cpe:2.3:o:microsoft:windows_server:12.0:*:*:*:*:*:*:*,package-manager
30706,A05090,docker,engine,2019,cpe:2.3:a:docker:docker:2019:*:*:*:*:*:*:*,manual
30707,A05090,openssl,openssl,2019,cpe:2.3:a:openssl:openssl:2019:*:*:*:*:*:*:*,manual
30708,A05090,postgresql,postgresql,2022,cpe:2.3:a:postgresql:postgresql:2022:*:*:*:*:*:*:*,package-manager
30709,A05090,vmware,esxi,2022,cpe:2.3:o:vmware:esxi:2022:*:*:*:*:*:*:*,golden-image
30710,A05091,kubernetes,kubernetes,1.0,cpe:2.3:a:kubernetes:kubernetes:1.0:*:*:*:*:*:*:*,golden-image
30711,A05091,openssl,openssl,9.0,cpe:2.3:a:openssl:openssl:9.0:*:*:*:*:*:*:*,golden-image
30712,A05091,vmware,esxi,1.2,cpe:2.3:o:vmware:esxi:1.2:*:*:*:*:*:*:*,manual
30713,A05091,postgresql,postgresql,2.0,cpe:2.3:a:postgresql:postgresql:2.0:*:*:*:*:*:*:*,package-manager
30714,A05091,nginx,nginx,2019,cpe:2.3:a:nginx:nginx:2019:*:*:*:*:*:*:*,golden-image
30715,A05091,microsoft,sql_server,6.0,cpe:2.3:a:microsoft:sql_server:6.0:*:*:*:*:*:*:*,golden-image
30716,A05092,elastic,elasticsearch,1.1,cpe:2.3:a:elastic:elasticsearch:1.1:*:*:*:*:*:*:*,package-manager
